time,deal,sym,type,dir,vol,price,order,comm,swap,profit,bal,comment
2026-03-16 23:04:00,1176,XAUUSD,buy,in,0.15,5010.01,1176,-0.53,0.0,0.0,14812.5,QQX 08 Late Buy A L1
2026-03-16 23:06:00,1177,XAUUSD,sell,out,0.15,5013.44,1177,-0.53,0.0,51.45,14863.42,
2026-03-16 23:10:00,1178,XAUUSD,sell,in,0.15,5018.74,1178,-0.53,0.0,0.0,14862.89,QQX 11 Late Sell B L1
2026-03-16 23:17:00,1179,XAUUSD,buy,out,0.15,5015.83,1179,-0.53,0.0,43.65,14906.01,
2026-03-16 23:20:00,1180,XAUUSD,sell,in,0.15,5015.18,1180,-0.53,0.0,0.0,14905.48,QQX 11 Late Sell B L1
2026-03-16 23:32:00,1181,XAUUSD,buy,in,0.15,5013.05,1181,-0.53,0.0,0.0,14904.95,QQX 08 Late Buy A L1
2026-03-16 23:32:00,1182,XAUUSD,buy,out,0.15,5013.05,1182,-0.53,0.0,31.95,14936.37,
2026-03-16 23:33:00,1183,XAUUSD,buy,in,0.15,5010.54,1183,-0.53,0.0,0.0,14935.84,QQX 08 Late Buy A L2
2026-03-16 23:36:00,1184,XAUUSD,buy,in,0.15,5008.92,1184,-0.53,0.0,0.0,14935.31,QQX 09 Late Buy B L1
2026-03-16 23:38:00,1185,XAUUSD,sell,out,0.15,5010.77,1185,-0.53,0.0,27.75,14962.53,
2026-03-16 23:42:00,1186,XAUUSD,buy,in,0.15,5010.48,1186,-0.53,0.0,0.0,14962.0,QQX 09 Late Buy B L1
2026-03-16 23:53:00,1187,XAUUSD,buy,in,0.15,5007.9,1187,-0.53,0.0,0.0,14961.47,QQX 08 Late Buy A L3
2026-03-16 23:53:00,1188,XAUUSD,buy,in,0.15,5007.9,1188,-0.53,0.0,0.0,14960.94,QQX 09 Late Buy B L2
2026-03-17 01:02:00,1189,XAUUSD,sell,out,0.15,5010.52,1189,-0.53,-8.97,39.3,14990.74,
2026-03-17 01:02:00,1190,XAUUSD,sell,out,0.15,5010.52,1190,-0.53,-8.97,0.6,14981.84,
2026-03-17 01:03:00,1191,XAUUSD,sell,out,0.15,5011.83,1191,-0.53,-8.97,58.95,15031.29,
2026-03-17 01:03:00,1192,XAUUSD,sell,out,0.15,5011.83,1192,-0.53,-8.97,19.35,15041.14,
2026-03-17 01:03:00,1193,XAUUSD,sell,out,0.15,5011.83,1193,-0.53,-8.97,-18.3,15013.34,
2026-03-17 23:10:00,1194,XAUUSD,sell,in,0.15,5005.68,1194,-0.53,0.0,0.0,15012.81,QQX 11 Late Sell B L1
2026-03-17 23:18:00,1195,XAUUSD,buy,out,0.15,5003.46,1195,-0.53,0.0,33.3,15045.58,
2026-03-17 23:20:00,1196,XAUUSD,sell,in,0.15,5004.71,1196,-0.53,0.0,0.0,15045.05,QQX 11 Late Sell B L1
2026-03-17 23:24:00,1197,XAUUSD,buy,out,0.15,5002.43,1197,-0.53,0.0,34.2,15078.72,
2026-03-17 23:30:00,1198,XAUUSD,sell,in,0.15,5003.98,1198,-0.53,0.0,0.0,15078.19,QQX 11 Late Sell B L1
2026-03-17 23:54:00,1199,XAUUSD,buy,out,0.15,5002.11,1199,-0.53,0.0,28.05,15105.71,
2026-03-19 23:00:00,1200,XAUUSD,sell,in,0.15,4643.91,1200,-0.53,0.0,0.0,15105.18,QQX 11 Late Sell B L1
2026-03-19 23:03:00,1201,XAUUSD,sell,in,0.15,4654.5,1201,-0.53,0.0,0.0,15104.65,QQX 11 Late Sell B L2
2026-03-19 23:52:00,1202,XAUUSD,sell,in,0.15,4661.46,1202,-0.53,0.0,0.0,15104.12,QQX 11 Late Sell B L3
2026-03-20 01:14:00,1203,XAUUSD,sell,in,0.15,4668.3,1203,-0.53,0.0,0.0,15103.59,QQX 11 Late Sell B L4
2026-03-20 01:16:00,1204,XAUUSD,sell,in,0.15,4676.82,1204,-0.53,0.0,0.0,15103.06,QQX 11 Late Sell B L5
2026-03-20 01:34:00,1205,XAUUSD,buy,out,0.15,4657.31,1205,-0.53,0.0,292.65,15395.18,
2026-03-20 01:34:00,1206,XAUUSD,buy,out,0.15,4657.31,1206,-0.53,0.0,164.85,15559.5,
2026-03-20 01:34:00,1207,XAUUSD,buy,out,0.15,4657.31,1207,-0.53,6.18,62.25,15627.4,
2026-03-20 01:34:00,1208,XAUUSD,buy,out,0.15,4657.31,1208,-0.53,6.18,-42.15,15590.9,
2026-03-20 01:34:00,1209,XAUUSD,buy,out,0.15,4657.31,1209,-0.53,6.18,-201.0,15395.55,
2026-03-23 22:08:00,1210,XAUUSD,buy,in,0.15,4432.49,1210,-0.53,0.0,0.0,15395.02,QQX 08 Late Buy A L1
2026-03-23 22:09:00,1211,XAUUSD,sell,out,0.15,4434.4,1211,-0.53,0.0,28.65,15423.14,
2026-03-23 22:12:00,1212,XAUUSD,buy,in,0.15,4422.01,1212,-0.53,0.0,0.0,15422.61,QQX 08 Late Buy A L1
2026-03-23 22:12:00,1213,XAUUSD,buy,in,0.15,4422.01,1213,-0.53,0.0,0.0,15422.08,QQX 09 Late Buy B L1
2026-03-23 22:13:00,1214,XAUUSD,sell,out,0.15,4424.98,1214,-0.53,0.0,44.55,15466.1,
2026-03-23 22:13:00,1215,XAUUSD,sell,out,0.15,4424.98,1215,-0.53,0.0,44.55,15510.12,
2026-03-23 22:16:00,1216,XAUUSD,buy,in,0.16,4405.59,1216,-0.56,0.0,0.0,15509.56,QQX 08 Late Buy A L1
2026-03-23 22:17:00,1217,XAUUSD,buy,in,0.16,4399.47,1217,-0.56,0.0,0.0,15509.0,QQX 08 Late Buy A L2
2026-03-23 22:18:00,1218,XAUUSD,sell,out,0.16,4404.48,1218,-0.56,0.0,80.16,15588.6,
2026-03-23 22:18:00,1219,XAUUSD,sell,out,0.16,4404.48,1219,-0.56,0.0,-17.76,15570.28,
2026-03-23 22:18:00,1220,XAUUSD,buy,in,0.16,4404.53,1220,-0.56,0.0,0.0,15569.72,QQX 09 Late Buy B L1
2026-03-23 22:20:00,1221,XAUUSD,buy,in,0.16,4404.56,1221,-0.56,0.0,0.0,15569.16,QQX 08 Late Buy A L1
2026-03-23 22:21:00,1222,XAUUSD,buy,in,0.16,4399.55,1222,-0.56,0.0,0.0,15568.6,QQX 08 Late Buy A L2
2026-03-23 22:21:00,1223,XAUUSD,buy,in,0.16,4399.55,1223,-0.56,0.0,0.0,15568.04,QQX 09 Late Buy B L2
2026-03-23 22:27:00,1224,XAUUSD,sell,out,0.16,4404.9,1224,-0.56,0.0,85.6,15653.08,
2026-03-23 22:27:00,1225,XAUUSD,sell,out,0.16,4404.9,1225,-0.56,0.0,5.44,15657.96,
2026-03-23 22:27:00,1226,XAUUSD,sell,out,0.16,4404.9,1226,-0.56,0.0,85.6,15743.0,
2026-03-23 22:27:00,1227,XAUUSD,sell,out,0.16,4404.9,1227,-0.56,0.0,5.92,15748.36,
2026-03-23 22:28:00,1228,XAUUSD,buy,in,0.16,4407.3,1228,-0.56,0.0,0.0,15747.8,QQX 08 Late Buy A L1
2026-03-23 22:29:00,1229,XAUUSD,sell,out,0.16,4412.75,1229,-0.56,0.0,87.2,15834.44,
2026-03-23 22:30:00,1230,XAUUSD,buy,in,0.16,4410.61,1230,-0.56,0.0,0.0,15833.88,QQX 09 Late Buy B L1
2026-03-23 22:32:00,1231,XAUUSD,buy,in,0.16,4408.89,1231,-0.56,0.0,0.0,15833.32,QQX 08 Late Buy A L1
2026-03-23 22:33:00,1232,XAUUSD,buy,in,0.16,4404.97,1232,-0.56,0.0,0.0,15832.76,QQX 08 Late Buy A L2
2026-03-23 22:33:00,1233,XAUUSD,buy,in,0.16,4404.97,1233,-0.56,0.0,0.0,15832.2,QQX 09 Late Buy B L2
2026-03-23 22:34:00,1234,XAUUSD,sell,out,0.16,4411.97,1234,-0.56,0.0,112.0,15943.64,
2026-03-23 22:34:00,1235,XAUUSD,sell,out,0.16,4411.97,1235,-0.56,0.0,49.28,15992.36,
2026-03-23 22:34:00,1236,XAUUSD,sell,out,0.16,4411.97,1236,-0.56,0.0,112.0,16103.8,
2026-03-23 22:34:00,1237,XAUUSD,sell,out,0.16,4411.97,1237,-0.56,0.0,21.76,16125.0,
2026-03-23 22:36:00,1238,XAUUSD,buy,in,0.16,4408.08,1238,-0.56,0.0,0.0,16124.44,QQX 08 Late Buy A L1
2026-03-23 22:36:00,1239,XAUUSD,buy,in,0.16,4408.08,1239,-0.56,0.0,0.0,16123.88,QQX 09 Late Buy B L1
2026-03-23 22:37:00,1240,XAUUSD,sell,out,0.16,4410.25,1240,-0.56,0.0,34.72,16158.04,
2026-03-23 22:37:00,1241,XAUUSD,sell,out,0.16,4410.25,1241,-0.56,0.0,34.72,16192.2,
2026-03-23 22:40:00,1242,XAUUSD,buy,in,0.16,4410.21,1242,-0.56,0.0,0.0,16191.64,QQX 08 Late Buy A L1
2026-03-23 22:42:00,1243,XAUUSD,buy,in,0.16,4402.67,1243,-0.56,0.0,0.0,16191.08,QQX 08 Late Buy A L2
2026-03-23 22:42:00,1244,XAUUSD,buy,in,0.16,4402.67,1244,-0.56,0.0,0.0,16190.52,QQX 09 Late Buy B L1
2026-03-23 22:43:00,1245,XAUUSD,sell,out,0.16,4409.38,1245,-0.56,0.0,107.36,16297.32,
2026-03-23 22:43:00,1246,XAUUSD,sell,out,0.16,4409.38,1246,-0.56,0.0,-13.28,16283.48,
2026-03-23 22:43:00,1247,XAUUSD,sell,out,0.16,4409.38,1247,-0.56,0.0,107.36,16390.28,
2026-03-23 22:44:00,1248,XAUUSD,buy,in,0.16,4407.94,1248,-0.56,0.0,0.0,16389.72,QQX 08 Late Buy A L1
2026-03-23 22:45:00,1249,XAUUSD,sell,out,0.16,4416.89,1249,-0.56,0.0,143.2,16532.36,
2026-03-23 22:52:00,1250,XAUUSD,buy,in,0.17,4404.25,1250,-0.6,0.0,0.0,16531.76,QQX 08 Late Buy A L1
2026-03-23 22:53:00,1251,XAUUSD,sell,out,0.17,4410.39,1251,-0.6,0.0,104.38,16635.54,
2026-03-23 22:54:00,1252,XAUUSD,buy,in,0.17,4411.11,1252,-0.6,0.0,0.0,16634.94,QQX 09 Late Buy B L1
2026-03-23 22:56:00,1253,XAUUSD,buy,in,0.17,4404.08,1253,-0.6,0.0,0.0,16634.34,QQX 08 Late Buy A L1
2026-03-23 22:56:00,1254,XAUUSD,buy,in,0.17,4404.08,1254,-0.6,0.0,0.0,16633.74,QQX 09 Late Buy B L2
2026-03-23 22:58:00,1255,XAUUSD,sell,out,0.17,4408.29,1255,-0.6,0.0,71.57,16704.71,
2026-03-23 22:59:00,1256,XAUUSD,buy,in,0.17,4400.32,1256,-0.6,0.0,0.0,16704.11,QQX 09 Late Buy B L3
2026-03-23 23:00:00,1257,XAUUSD,buy,in,0.17,4399.36,1257,-0.6,0.0,0.0,16703.51,QQX 08 Late Buy A L1
2026-03-23 23:01:00,1258,XAUUSD,buy,in,0.17,4385.53,1258,-0.6,0.0,0.0,16702.91,QQX 08 Late Buy A L2
2026-03-23 23:01:00,1259,XAUUSD,buy,in,0.17,4385.53,1259,-0.6,0.0,0.0,16702.31,QQX 09 Late Buy B L4
2026-03-23 23:06:00,1260,XAUUSD,sell,out,0.17,4394.4,1260,-0.6,0.0,150.79,16852.5,
2026-03-23 23:06:00,1261,XAUUSD,sell,out,0.17,4394.4,1261,-0.6,0.0,-84.32,16767.58,
2026-03-23 23:08:00,1262,XAUUSD,buy,in,0.17,4394.27,1262,-0.6,0.0,0.0,16766.98,QQX 08 Late Buy A L1
2026-03-23 23:10:00,1263,XAUUSD,sell,out,0.17,4399.38,1263,-0.6,0.0,86.87,16853.25,
2026-03-23 23:11:00,1264,XAUUSD,sell,out,0.17,4402.92,1264,-0.6,0.0,295.63,17148.28,
2026-03-23 23:11:00,1265,XAUUSD,sell,out,0.17,4402.92,1265,-0.6,0.0,44.2,17191.88,
2026-03-23 23:11:00,1266,XAUUSD,sell,out,0.17,4402.92,1266,-0.6,0.0,-19.72,17171.56,
2026-03-23 23:11:00,1267,XAUUSD,sell,out,0.17,4402.92,1267,-0.6,0.0,-139.23,17031.73,
2026-03-23 23:12:00,1268,XAUUSD,buy,in,0.17,4403.61,1268,-0.6,0.0,0.0,17031.13,QQX 09 Late Buy B L1
2026-03-23 23:13:00,1269,XAUUSD,sell,out,0.17,4405.81,1269,-0.6,0.0,37.4,17067.93,
2026-03-23 23:18:00,1270,XAUUSD,buy,in,0.17,4407.62,1270,-0.6,0.0,0.0,17067.33,QQX 09 Late Buy B L1
2026-03-23 23:20:00,1271,XAUUSD,buy,in,0.17,4405.36,1271,-0.6,0.0,0.0,17066.73,QQX 09 Late Buy B L2
2026-03-23 23:21:00,1272,XAUUSD,sell,out,0.17,4408.46,1272,-0.6,0.0,52.7,17118.83,
2026-03-23 23:21:00,1273,XAUUSD,sell,out,0.17,4408.46,1273,-0.6,0.0,14.28,17132.51,
2026-03-23 23:24:00,1274,XAUUSD,buy,in,0.17,4409.12,1274,-0.6,0.0,0.0,17131.91,QQX 09 Late Buy B L1
2026-03-23 23:29:00,1275,XAUUSD,buy,in,0.17,4405.23,1275,-0.6,0.0,0.0,17131.31,QQX 09 Late Buy B L2
2026-03-23 23:32:00,1276,XAUUSD,buy,in,0.17,4402.35,1276,-0.6,0.0,0.0,17130.71,QQX 09 Late Buy B L3
2026-03-23 23:36:00,1277,XAUUSD,buy,in,0.17,4396.57,1277,-0.6,0.0,0.0,17130.11,QQX 09 Late Buy B L4
2026-03-23 23:38:00,1278,XAUUSD,sell,out,0.17,4404.47,1278,-0.6,0.0,134.3,17263.81,
2026-03-23 23:38:00,1279,XAUUSD,sell,out,0.17,4404.47,1279,-0.6,0.0,36.04,17299.25,
2026-03-23 23:38:00,1280,XAUUSD,sell,out,0.17,4404.47,1280,-0.6,0.0,-12.92,17285.73,
2026-03-23 23:38:00,1281,XAUUSD,sell,out,0.17,4404.47,1281,-0.6,0.0,-79.05,17206.08,
2026-03-23 23:42:00,1282,XAUUSD,buy,in,0.17,4405.9,1282,-0.6,0.0,0.0,17205.48,QQX 09 Late Buy B L1
2026-03-23 23:43:00,1283,XAUUSD,sell,out,0.17,4408.64,1283,-0.6,0.0,46.58,17251.46,
2026-03-23 23:48:00,1284,XAUUSD,buy,in,0.17,4412.58,1284,-0.6,0.0,0.0,17250.86,QQX 09 Late Buy B L1
2026-03-23 23:51:00,1285,XAUUSD,buy,in,0.17,4410.24,1285,-0.6,0.0,0.0,17250.26,QQX 09 Late Buy B L2
2026-03-23 23:53:00,1286,XAUUSD,buy,in,0.17,4407.82,1286,-0.6,0.0,0.0,17249.66,QQX 09 Late Buy B L3
2026-03-24 01:02:00,1287,XAUUSD,sell,out,0.17,4418.24,1287,-0.6,-10.17,177.14,17416.03,
2026-03-24 01:02:00,1288,XAUUSD,sell,out,0.17,4418.24,1288,-0.6,-10.17,136.0,17541.26,
2026-03-24 01:02:00,1289,XAUUSD,sell,out,0.17,4418.24,1289,-0.6,-10.17,96.22,17626.71,
2026-03-24 03:15:00,1290,XAUUSD,buy,in,0.18,4422.58,1290,-0.63,0.0,0.0,17626.08,QQX 01 Asia Momentum Buy L1
2026-03-24 03:16:00,1291,XAUUSD,buy,in,0.18,4418.65,1291,-0.63,0.0,0.0,17625.45,QQX 01 Asia Momentum Buy L2
2026-03-24 03:17:00,1292,XAUUSD,buy,in,0.18,4413.0,1292,-0.63,0.0,0.0,17624.82,QQX 01 Asia Momentum Buy L3
2026-03-24 03:18:00,1293,XAUUSD,buy,in,0.18,4405.58,1293,-0.63,0.0,0.0,17624.19,QQX 01 Asia Momentum Buy L4
2026-03-24 03:27:00,1294,XAUUSD,buy,in,0.18,4396.75,1294,-0.63,0.0,0.0,17623.56,QQX 01 Asia Momentum Buy L5
2026-03-24 03:28:00,1295,XAUUSD,buy,in,0.18,4384.68,1295,-0.63,0.0,0.0,17622.93,QQX 01 Asia Momentum Buy L6
2026-03-24 03:29:00,1296,XAUUSD,buy,in,0.18,4377.5,1296,-0.63,0.0,0.0,17622.3,QQX 01 Asia Momentum Buy L7
2026-03-24 03:34:00,1297,XAUUSD,buy,in,0.18,4364.58,1297,-0.63,0.0,0.0,17621.67,QQX 01 Asia Momentum Buy L8
2026-03-24 03:39:28,1298,XAUUSD,sell,out,0.18,4348.77,1298,-0.63,0.0,-284.58,17336.46,
2026-03-24 03:39:28,1299,XAUUSD,sell,out,0.18,4348.77,1299,-0.63,0.0,-517.14,16818.69,
2026-03-24 03:39:28,1300,XAUUSD,sell,out,0.18,4348.77,1300,-0.63,0.0,-646.38,16171.68,
2026-03-24 03:39:28,1301,XAUUSD,sell,out,0.18,4348.77,1301,-0.63,0.0,-863.64,15307.41,
2026-03-24 03:39:28,1302,XAUUSD,sell,out,0.18,4348.77,1302,-0.63,0.0,-1022.58,14284.2,
2026-03-24 03:39:28,1303,XAUUSD,sell,out,0.18,4348.77,1303,-0.63,0.0,-1156.14,13127.43,
2026-03-24 03:39:28,1304,XAUUSD,sell,out,0.18,4348.77,1304,-0.63,0.0,-1257.84,11868.96,
2026-03-24 03:39:28,1305,XAUUSD,sell,out,0.18,4348.77,1305,-0.63,0.0,-1328.58,10539.75,
2026-03-24 20:15:00,1306,XAUUSD,buy,in,0.11,4397.82,1306,-0.39,0.0,0.0,10539.36,QQX 06 NY Trend Buy L1
2026-03-24 20:19:00,1307,XAUUSD,sell,out,0.11,4399.06,1307,-0.39,0.0,13.64,10552.61,
2026-03-24 20:30:00,1308,XAUUSD,buy,in,0.11,4398.13,1308,-0.39,0.0,0.0,10552.22,QQX 06 NY Trend Buy L1
2026-03-24 20:32:00,1309,XAUUSD,buy,in,0.11,4391.03,1309,-0.39,0.0,0.0,10551.83,QQX 06 NY Trend Buy L2
2026-03-24 20:33:00,1310,XAUUSD,buy,in,0.11,4382.55,1310,-0.39,0.0,0.0,10551.44,QQX 06 NY Trend Buy L3
2026-03-24 20:43:00,1311,XAUUSD,buy,in,0.11,4379.26,1311,-0.39,0.0,0.0,10551.05,QQX 06 NY Trend Buy L4
2026-03-24 20:46:00,1312,XAUUSD,buy,in,0.11,4374.35,1312,-0.39,0.0,0.0,10550.66,QQX 06 NY Trend Buy L5
2026-03-24 20:49:00,1313,XAUUSD,sell,out,0.11,4386.29,1313,-0.39,0.0,131.34,10681.61,
2026-03-24 20:49:00,1314,XAUUSD,sell,out,0.11,4386.29,1314,-0.39,0.0,77.33,10758.55,
2026-03-24 20:49:00,1315,XAUUSD,sell,out,0.11,4386.29,1315,-0.39,0.0,41.14,10799.3,
2026-03-24 20:49:00,1316,XAUUSD,sell,out,0.11,4386.29,1316,-0.39,0.0,-52.14,10746.77,
2026-03-24 20:49:00,1317,XAUUSD,sell,out,0.11,4386.29,1317,-0.39,0.0,-130.24,10616.14,
2026-03-24 22:36:00,1318,XAUUSD,buy,in,0.11,4398.52,1318,-0.39,0.0,0.0,10615.75,QQX 09 Late Buy B L1
2026-03-24 22:43:00,1319,XAUUSD,sell,out,0.11,4401.41,1319,-0.39,0.0,31.79,10647.15,
2026-03-24 22:54:00,1320,XAUUSD,buy,in,0.11,4403.6,1320,-0.39,0.0,0.0,10646.76,QQX 09 Late Buy B L1
2026-03-24 22:56:00,1321,XAUUSD,buy,in,0.11,4400.55,1321,-0.39,0.0,0.0,10646.37,QQX 09 Late Buy B L2
2026-03-24 22:57:00,1322,XAUUSD,sell,out,0.11,4403.14,1322,-0.39,0.0,28.49,10674.47,
2026-03-24 22:57:00,1323,XAUUSD,sell,out,0.11,4403.14,1323,-0.39,0.0,-5.06,10669.02,
2026-03-25 19:00:00,1324,XAUUSD,buy,in,0.11,4559.14,1324,-0.39,0.0,0.0,10668.63,QQX 06 NY Trend Buy L1
2026-03-25 19:01:00,1325,XAUUSD,sell,out,0.11,4561.62,1325,-0.39,0.0,27.28,10695.52,
2026-03-25 19:15:00,1326,XAUUSD,buy,in,0.11,4554.0,1326,-0.39,0.0,0.0,10695.13,QQX 06 NY Trend Buy L1
2026-03-25 19:16:00,1327,XAUUSD,buy,in,0.11,4550.73,1327,-0.39,0.0,0.0,10694.74,QQX 06 NY Trend Buy L2
2026-03-25 19:19:00,1328,XAUUSD,buy,in,0.11,4548.31,1328,-0.39,0.0,0.0,10694.35,QQX 06 NY Trend Buy L3
2026-03-25 19:25:00,1329,XAUUSD,sell,out,0.11,4556.48,1329,-0.39,0.0,89.87,10783.83,
2026-03-25 19:25:00,1330,XAUUSD,sell,out,0.11,4556.48,1330,-0.39,0.0,63.25,10846.69,
2026-03-25 19:25:00,1331,XAUUSD,sell,out,0.11,4556.48,1331,-0.39,0.0,27.28,10873.58,
2026-03-25 19:30:00,1332,XAUUSD,buy,in,0.11,4555.17,1332,-0.39,0.0,0.0,10873.19,QQX 06 NY Trend Buy L1
2026-03-25 19:38:00,1333,XAUUSD,sell,out,0.11,4557.64,1333,-0.39,0.0,27.17,10899.97,
2026-03-25 19:45:00,1334,XAUUSD,buy,in,0.11,4556.02,1334,-0.39,0.0,0.0,10899.58,QQX 06 NY Trend Buy L1
2026-03-25 19:48:00,1335,XAUUSD,buy,in,0.11,4552.12,1335,-0.39,0.0,0.0,10899.19,QQX 06 NY Trend Buy L2
2026-03-25 19:53:00,1336,XAUUSD,sell,out,0.11,4556.79,1336,-0.39,0.0,51.37,10950.17,
2026-03-25 19:53:00,1337,XAUUSD,sell,out,0.11,4556.79,1337,-0.39,0.0,8.47,10958.25,
2026-03-25 20:00:00,1338,XAUUSD,buy,in,0.11,4555.31,1338,-0.39,0.0,0.0,10957.86,QQX 06 NY Trend Buy L1
2026-03-25 20:02:00,1339,XAUUSD,sell,out,0.11,4557.42,1339,-0.39,0.0,23.21,10980.68,
2026-03-25 20:15:00,1340,XAUUSD,buy,in,0.11,4551.24,1340,-0.39,0.0,0.0,10980.29,QQX 06 NY Trend Buy L1
2026-03-25 20:17:00,1341,XAUUSD,buy,in,0.11,4546.5,1341,-0.39,0.0,0.0,10979.9,QQX 06 NY Trend Buy L2
2026-03-25 20:19:00,1342,XAUUSD,buy,in,0.11,4544.0,1342,-0.39,0.0,0.0,10979.51,QQX 06 NY Trend Buy L3
2026-03-25 20:21:00,1343,XAUUSD,sell,out,0.11,4548.85,1343,-0.39,0.0,53.35,11032.47,
2026-03-25 20:21:00,1344,XAUUSD,sell,out,0.11,4548.85,1344,-0.39,0.0,25.85,11057.93,
2026-03-25 20:21:00,1345,XAUUSD,sell,out,0.11,4548.85,1345,-0.39,0.0,-26.29,11031.25,
2026-03-25 20:30:00,1346,XAUUSD,buy,in,0.11,4553.89,1346,-0.39,0.0,0.0,11030.86,QQX 06 NY Trend Buy L1
2026-03-25 20:33:00,1347,XAUUSD,sell,out,0.11,4555.02,1347,-0.39,0.0,12.43,11042.9,
2026-03-26 23:20:00,1348,XAUUSD,sell,in,0.11,4396.22,1348,-0.39,0.0,0.0,11042.51,QQX 11 Late Sell B L1
2026-03-26 23:22:00,1349,XAUUSD,sell,in,0.11,4409.78,1349,-0.39,0.0,0.0,11042.12,QQX 11 Late Sell B L2
2026-03-26 23:25:00,1350,XAUUSD,buy,out,0.11,4399.76,1350,-0.39,0.0,110.22,11151.95,
2026-03-26 23:25:00,1351,XAUUSD,buy,out,0.11,4399.76,1351,-0.39,0.0,-38.94,11112.62,
2026-03-26 23:30:00,1352,XAUUSD,sell,in,0.11,4404.74,1352,-0.39,0.0,0.0,11112.23,QQX 11 Late Sell B L1
2026-03-26 23:34:00,1353,XAUUSD,buy,out,0.11,4401.02,1353,-0.39,0.0,40.92,11152.76,
2026-03-26 23:40:00,1354,XAUUSD,sell,in,0.11,4420.06,1354,-0.39,0.0,0.0,11152.37,QQX 11 Late Sell B L1
2026-03-26 23:41:00,1355,XAUUSD,buy,out,0.11,4417.62,1355,-0.39,0.0,26.84,11178.82,
2026-03-26 23:50:00,1356,XAUUSD,sell,in,0.11,4401.76,1356,-0.39,0.0,0.0,11178.43,QQX 11 Late Sell B L1
2026-03-26 23:51:00,1357,XAUUSD,buy,out,0.11,4395.94,1357,-0.39,0.0,64.02,11242.06,
2026-03-27 22:04:00,1358,XAUUSD,buy,in,0.11,4510.41,1358,-0.39,0.0,0.0,11241.67,QQX 08 Late Buy A L1
2026-03-27 22:08:00,1359,XAUUSD,buy,in,0.11,4508.31,1359,-0.39,0.0,0.0,11241.28,QQX 08 Late Buy A L2
2026-03-27 22:12:00,1360,XAUUSD,buy,in,0.11,4509.19,1360,-0.39,0.0,0.0,11240.89,QQX 09 Late Buy B L1
2026-03-27 22:13:00,1361,XAUUSD,sell,out,0.11,4513.86,1361,-0.39,0.0,61.05,11301.55,
2026-03-27 22:13:00,1362,XAUUSD,sell,out,0.11,4513.86,1362,-0.39,0.0,37.95,11339.11,
2026-03-27 22:13:00,1363,XAUUSD,sell,out,0.11,4513.86,1363,-0.39,0.0,51.37,11390.09,
2026-03-27 22:40:00,1364,XAUUSD,buy,in,0.11,4511.79,1364,-0.39,0.0,0.0,11389.7,QQX 08 Late Buy A L1
2026-03-27 22:41:00,1365,XAUUSD,buy,in,0.11,4508.6,1365,-0.39,0.0,0.0,11389.31,QQX 08 Late Buy A L2
2026-03-27 22:42:00,1366,XAUUSD,buy,in,0.11,4506.3,1366,-0.39,0.0,0.0,11388.92,QQX 08 Late Buy A L3
2026-03-27 22:42:00,1367,XAUUSD,buy,in,0.11,4506.3,1367,-0.39,0.0,0.0,11388.53,QQX 09 Late Buy B L1
2026-03-27 22:45:00,1368,XAUUSD,sell,out,0.11,4510.07,1368,-0.39,0.0,41.47,11429.61,
2026-03-27 22:45:00,1369,XAUUSD,sell,out,0.11,4510.07,1369,-0.39,0.0,16.17,11445.39,
2026-03-27 22:45:00,1370,XAUUSD,sell,out,0.11,4510.07,1370,-0.39,0.0,-18.92,11426.08,
2026-03-27 22:45:00,1371,XAUUSD,sell,out,0.11,4510.07,1371,-0.39,0.0,41.47,11467.16,
2026-03-27 22:48:00,1372,XAUUSD,buy,in,0.11,4508.2,1372,-0.39,0.0,0.0,11466.77,QQX 08 Late Buy A L1
2026-03-27 22:48:00,1373,XAUUSD,buy,in,0.11,4508.2,1373,-0.39,0.0,0.0,11466.38,QQX 09 Late Buy B L1
2026-03-27 22:53:00,1374,XAUUSD,sell,out,0.11,4509.71,1374,-0.39,0.0,16.61,11482.6,
2026-03-27 22:53:00,1375,XAUUSD,sell,out,0.11,4509.71,1375,-0.39,0.0,16.61,11498.82,
2026-03-27 23:00:00,1376,XAUUSD,buy,in,0.11,4514.66,1376,-0.39,0.0,0.0,11498.43,QQX 08 Late Buy A L1
2026-03-27 23:06:00,1377,XAUUSD,buy,in,0.11,4510.34,1377,-0.39,0.0,0.0,11498.04,QQX 08 Late Buy A L2
2026-03-27 23:06:00,1378,XAUUSD,buy,in,0.11,4510.34,1378,-0.39,0.0,0.0,11497.65,QQX 09 Late Buy B L1
2026-03-27 23:21:00,1379,XAUUSD,buy,in,0.11,4507.04,1379,-0.39,0.0,0.0,11497.26,QQX 08 Late Buy A L3
2026-03-27 23:21:00,1380,XAUUSD,buy,in,0.11,4507.04,1380,-0.39,0.0,0.0,11496.87,QQX 09 Late Buy B L2
2026-03-27 23:33:00,1381,XAUUSD,buy,in,0.11,4504.15,1381,-0.39,0.0,0.0,11496.48,QQX 08 Late Buy A L4
2026-03-27 23:33:00,1382,XAUUSD,buy,in,0.11,4504.15,1382,-0.39,0.0,0.0,11496.09,QQX 09 Late Buy B L3
2026-03-27 23:38:00,1383,XAUUSD,sell,out,0.11,4508.25,1383,-0.39,0.0,45.1,11540.8,
2026-03-27 23:38:00,1384,XAUUSD,sell,out,0.11,4508.25,1384,-0.39,0.0,13.31,11553.72,
